"Title","Subtitle","CELEX number","Current consolidated version","Latest consolidated version","LP_Legal basis","ELI","Form","EUROVOC descriptor","ECLI identifier","Subject matter","Directory code","Case-Law directory code (before Lisbon)","Case-Law directory code (after Lisbon)","Legal basis","Transposed legal act(s)","Rectified by","Type of procedure","Collection of the document","Date of document","Date of publication","Author","Date of effect","Date of end of validity","Date of transposition","Applicant/Appellant","Defendant/Other parties to the proceedings","In force indicator","Publication Reference",
"Amendment to the Agreement of 6 October 1959, in the form of an exchange of letters, between the European Atomic Energy Community (Euratom) and the Government of Canada for cooperation in the peaceful uses of atomic energy","","21978A0116(01)","1981-12-18","1981-12-18","","http://data.europa.eu/eli/agree_amend/1978/217/oj","Amendment to an agreement","revision of an agreement, nuclear energy, nuclear policy, peaceful use of energy, cooperation agreement (EU), Canada, energy cooperation","","External relations, Nuclear common market","External relations, Energy, Bilateral agreements with non-member countries, Nuclear energy, North America, Other measures relating to nuclear energy","","","","","","","ALL_ALL, PUBLISHED_IN_OJ, EU_LAW_ALL, INTER_AGREE","1978-01-16","1978-03-08, 2004-05-01, 1986-01-01, 2014-10-07, 2007-01-01","Canada, European Atomic Energy Community","1978-01-16","No end date","","","","true","OJ L 65, 08/03/1978, p. 16–32
		 (DA, DE, EN, FR, IT, NL), This document has been published in a special edition(s) (
           		ES, PT, CS, ET, LV, LT, HU, MT, PL, SK, SL, BG, RO, HR)
		",
